scene_id,episode,scene_index,umap_x,umap_y
681e6ebb69786293bf59858a887d93854c619780df5e9b6fc029847d0f7396da,01x05 - The Stock Tip,12,5.993474006652832,0.6311150789260864
6912487dc1c35ed133603e7019120d00f276aae9c9668de7ad3006d60e214a95,01x03 - The Robbery,7,4.117245197296143,-0.9684708714485168
698503ac3c07eee7497acb31ef6d5bb137a1e7b6057a40f0374b918ba740cf1c,01x04 - Male Unbonding,5,1.9397002458572388,-0.8931634426116943
6c8af30d976eb4104ac69ef737d15143f85ec0a7a325d26d39d92faad4d85258,01x04 - Male Unbonding,18,2.6118626594543457,0.8211640119552612
6cecfdac1a16339b70e5ae36d94caf365d2763785733d2134750c95e1e6e744e,01x04 - Male Unbonding,26,4.631714820861816,1.2001636028289795
6d1d4b06d0b56ed7a8cef2b243ed00c681b3bfbdcef27e42b55ffe8342744ce3,01x03 - The Robbery,31,3.1698973178863525,-1.2058371305465698
6d8c1f117428960f75afeb416c8ff0f00e36ced3832f343abdccacbeab9a7be3,"01x01 - Good News, Bad News",14,1.6294249296188354,0.9184858202934265
6dc3d1f7f351c2fdac3fa418bc6e15794db66751d02f1c8e8558afd4b11923e3,01x05 - The Stock Tip,33,1.599606990814209,2.7658731937408447
6de3beb2a788e1a77bc7d6380bccc273de9f89b26575f3fae47be76275adca68,01x04 - Male Unbonding,7,2.66237473487854,1.9944506883621216
6e216f469a90e54571b46cd53c69527d2d9d7b30a04c39c64534755e193a3d8d,01x03 - The Robbery,25,3.906428575515747,1.1509300470352173
6ff12f32bc903fee4e3319eb59d2f7c4f9616baf3ed0788abcdc0462d3487639,01x02 - The Stakeout,37,1.558042049407959,2.0560946464538574
70922b78c6d30fa1b2edd0185bd2192cac8a663803b43e618a851a92c916bdbd,01x05 - The Stock Tip,35,3.4489617347717285,0.2787629961967468
70a74f4ed59930d63d4a9ad924dbc3490732dcb2a1d378a0fcaf3fc1387ca5a8,01x05 - The Stock Tip,28,3.4069325923919678,-0.5709083080291748
727bd3710a0800e0661aaaab44dfb6832b0ba4107deefefa7ab3c07b35100b54,01x03 - The Robbery,30,3.7892515659332275,-0.3752184510231018
742f8302f54a66fd5829759613432140bf7c66e76a95faf78a43b156807cfd0c,01x04 - Male Unbonding,4,2.2815794944763184,-1.0596637725830078
7436b8de916c458ce8db106e84ba35cd7b58ad3b0b80c9cb2a135f6316ce1d5e,01x02 - The Stakeout,34,2.185152769088745,0.9103087782859802
7446ae913e55f3f4e979bfa8ed5d073b9aef1cb05094b2a6f922a7a5802da466,01x05 - The Stock Tip,27,5.589694976806641,0.6637323498725891
7451a96e2bb8affa1926ee7c2e045fb18ab3d763600b15fb30a96bae8cd3eb4d,01x05 - The Stock Tip,2,4.742125511169434,0.5321566462516785
75143d0091e78a476e11a5faf0d0792accba890a5ae7ffd69d36a18a883b24ba,01x05 - The Stock Tip,29,4.684263706207275,0.8556948304176331
75dab7aa74e1aa83c184cc00f67a0d1b291a256de38650c3787595dae6e53387,01x02 - The Stakeout,16,1.9948772192001343,0.7180461883544922
7845f2a5b25509312fc0367f138ae127ddd643bf25d00f590856e8cae0d40ec3,01x04 - Male Unbonding,17,1.845032811164856,1.7020827531814575
7bfe449aeabc3002b5e6f394b804e7cbe7b03ebae9445c36d03fb465d60970dd,01x05 - The Stock Tip,0,4.753106117248535,2.5313215255737305
7ce8e44e4d84c39e33e7687157debe4d46303ca8e2bcfc40e712143b163e2456,01x02 - The Stakeout,0,4.6945576667785645,2.703947067260742
7f0c14bb573886adb2e6e63c52683f25aa390679e918c8392a24173b8268938f,"01x01 - Good News, Bad News",9,1.2938700914382935,0.7751559019088745
842662d891820da1732eaa1349a73dca5c37c50f80e3441e056b5b8cc8eacd48,01x03 - The Robbery,10,4.4376220703125,-0.5594466328620911
85ee9c23e64e395d60325f91590f89c7b122fe90d3915636dbb16aa400c61d26,01x05 - The Stock Tip,32,5.769097328186035,0.9102738499641418
87918aab7a9ad01c9dba6230908837abcfd2bcbd2159ccf269323cecbaf1b42b,01x04 - Male Unbonding,20,1.0602359771728516,1.299622893333435
882ce7cf31503c8d2b2387d8fec7bb897d431e3a39293a862cb6343077552804,"01x01 - Good News, Bad News",6,1.331699013710022,0.4083211421966553
8b150bd51451a0a7b3f02b5473c3c5703bb3ba849a041abc3c066e09918a31c1,01x04 - Male Unbonding,11,1.610293984413147,2.2048799991607666
8ca00091fff0e575f9f37df0907022b8f7543810bf79343c7eb65098ba9accd4,"01x01 - Good News, Bad News",16,1.2996104955673218,1.1619242429733276
8d8e2a9e324d534b972a4f4a273074c54e8a46db4f88709da94ff3ede85198cc,01x05 - The Stock Tip,23,1.5377718210220337,3.1132850646972656
8e33f4a0e96594f53462b5c5dd77995d71db61691f76d303fad51454bd21cb0c,01x02 - The Stakeout,31,2.9114596843719482,1.5123167037963867
909802ab660f5a45b27a3c6333b2a4699e0c1d39d628097ec08b5690c617a8da,01x03 - The Robbery,18,3.190122127532959,-1.1226025819778442
91a51e92369dd4b631d43fb2a2fae40b5379d37812df61549ede0dfd340845d7,01x03 - The Robbery,13,3.596851348876953,-0.8444926142692566
92125ab30c68278ca20639d553f04dad24d3154fb15e7ab2dbab19de46b98b4b,01x05 - The Stock Tip,36,5.716307640075684,1.2992477416992188
9234813b5963a99543fe0ca921b614c0ceac8c4fd065697128159c4a42649096,01x02 - The Stakeout,7,3.2326743602752686,0.0696452409029007
9289e5d5bb993776b5f18271b3401b73a7eec60d7c5388fb36a682a586ee4723,01x03 - The Robbery,29,4.2214460372924805,-0.16699549555778503
941f73cee062c533d26e39259a005331fd2158b711e225e1ae27418bc8d6c332,"01x01 - Good News, Bad News",28,1.2977747917175293,2.0334482192993164
96f30bb8063b59041fd04409f6b7aae45f09ad21232cf0df81799ebc50ca84a7,01x04 - Male Unbonding,8,3.06807804107666,1.0412697792053223
98a8bf5f74198f217735ee23ddc0ef2ef94f3935fb78d106c3e049bfced48b4f,01x03 - The Robbery,6,3.7257463932037354,-0.46293267607688904
9a81ead6ba817584fd86ac0636b1330345e82fefff36d220143552beff663030,01x05 - The Stock Tip,4,1.4104430675506592,2.592323064804077
9edc79cd4c2863100b9fe7121b16159c28d197db0c3e39b63337b5bd45d95094,01x02 - The Stakeout,25,1.9770902395248413,0.570391058921814
a08f66015f8e6e9ac57fc1b7391fc84c258de7c8d2e63f6d351c122d2114d3e8,01x05 - The Stock Tip,31,5.365749359130859,0.47793614864349365
a14587f1e5b8796b79234047f1839902960e524cc44fc14d4a9b2a642a861a78,01x04 - Male Unbonding,21,3.6769752502441406,1.5552576780319214
a277ca6374ac4dfd05b19aae4e2326cb5d0ad157bdd023dc796b7f1f1dd431b7,"01x01 - Good News, Bad News",10,4.996737957000732,2.119535446166992
a3a86cd2709f8cbec5610119d90cd70fa7b716a3ae9675e38ebf8f28510748f8,"01x01 - Good News, Bad News",8,1.2172904014587402,0.9028671979904175
a3ac5aa34ea7894df85f026e111e7a4beb3a839940e145ba7e89479a412b9752,01x04 - Male Unbonding,35,2.401965379714966,2.0006062984466553
a3fbab205d5452799004b9fb9027f130682191c1172327352f1812da7df89a4c,01x05 - The Stock Tip,38,4.544477939605713,2.658414602279663
a5bbc6bb13c6919d3dea43a45a704c505e03e9a10a62974c9adea9e1e219b8d1,01x05 - The Stock Tip,6,5.6510772705078125,1.0866942405700684
a65bf806c0ebfa21b95d6ca5141d1619054d59dce923adf8c32c08902c2bda80,01x02 - The Stakeout,8,1.5896592140197754,1.4067304134368896
a6a0e418c1cc1c31db84f70a43a75d112b27d7debedb1696718976a262d02332,01x05 - The Stock Tip,1,4.7831807136535645,0.5582797527313232
b08eac9ff73bc8104b4ee266e1eadf02bc4aa629e3e520b75985d449040a2d5a,"01x01 - Good News, Bad News",27,1.3866803646087646,0.5173495411872864
